Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
SYT8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MEGF6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LAMA5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RIN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNFRSF18,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KIFC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ACAP3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CALML5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MATN4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SPG7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CRIPAK,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AGAP9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C17orf100,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CENPT,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TFAP2E,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CUL9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NPIPB11,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
REEP4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CCDC137,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ADM5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRSS53,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HAUS7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PLEKHG5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNFRSF25,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NPFF,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MOV10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM156B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM156A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZSWIM8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PCGF3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DRD4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KRT17,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ALG1L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNC,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ITGA5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HOXA1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM83D,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SNX31,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PADI3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UPK1A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MMP13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GALR2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CLEC3A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DHRS2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UPK2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UGT1A6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CYP1A1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
OR10H1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRPC3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRPV1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYL5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM180,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MMP28,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM63B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MICALCL,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MFSD2A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KRT27,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NUDT13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF652,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZBTB3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CYP4Z1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NANOG,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KHDC3L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRDM14,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DPPA5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DPPA3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTAGE4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTAGE8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTAGE15,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTAGE6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTAGE9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SMIM9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EDDM3A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
VN1R2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKRD60,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC35G6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CSNK1A1L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MS4A13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTAGE1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NEK3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MICAL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMC7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TBC1D12,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AFAP1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DGKH,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ATL3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF35,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SMURF2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKRD50,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SERPINB6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ABCD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CIB2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GALC,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZFYVE27,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PHYKPL,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CCDC142,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NAA40,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ATG4B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MTG1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
IP6K2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CCDC14,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF789,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
VPS13A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYO19,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
APPL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM160A2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZZEF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
BTNL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM118A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SPATA5L1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CRNKL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TADA1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GMCL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ARFGEF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GPBP1L1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GDAP2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM170A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MTMR4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZMYM6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LEMD3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM122B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NRDE2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ERCC6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NCOA2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DCAF16,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SCAF8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SIN3A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UBXN7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
YLPM1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C11orf30,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LATS1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HERPUD2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYNN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZSCAN25,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PCF11,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ARID1A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PAN3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRERF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF384,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
STRIP1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UBAP2L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PHF21A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
BAZ2A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SETDB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASXL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GON4L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DMTF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MDM1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SF3B2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LAS1L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF354A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GTF3C3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CHD4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF557,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF669,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
REST,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SETD2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF808,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MCM9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF701,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF845,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GTF2H2C,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GTF2H2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SRBD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DNAJC10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CYP20A1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNPO1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPIL4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM209,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
IREB2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPP6R3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
STT3B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTR9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TLK1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF644,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TAF2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PAPOLA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AQR,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RAD51D,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NR2C2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RNF216,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GABPB2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKLE2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CEP72,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SYMPK,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZSCAN29,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ORC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CENPJ,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MBTD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SECISBP2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CNOT10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
XPO5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DESI2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPFIA1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MDC1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CCDC144A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KCTD7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TLK2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ARID2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FEM1B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF398,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GAPVD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SENP5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KIF2A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
VPS33A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PDE6D,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TADA2A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZKSCAN5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
METTL6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DPP8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SFR1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DDHD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HAUS6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF730,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPP2R3C,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLX4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CCDC88A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PTCD3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EDRF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CCDC66,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
INTS8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SPATA5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TOE1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NFYA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RBM27,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CREB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRIM33,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZMYM5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DHX36,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TUBGCP3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF131,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KDM5A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
USPL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
XPO7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TSN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF184,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZRANB3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPAT,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HEATR1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TAF4B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
JADE3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RNF2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TEX10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PIK3C3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CEBPZ,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CSTF3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ORC5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZFP69,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
INTS2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AGGF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GTF2A1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
THAP5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
POLR1B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SDAD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
POT1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
USP8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RALGAPB,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ADSS,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RSPRY1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKIB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GTF2H1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NLRP2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LMNB2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CDK7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
OSBPL10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
POLR3G,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SRP54,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SPATS2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC25A19,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
STRBP,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RCC1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EXOSC3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NUP88,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RANBP1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SEC22A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NUP35,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CSE1L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF567,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EDC3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
POLR3C,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMA16,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TTI2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ELAVL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
BUD13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CSTF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UBR7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TIPIN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NUDT21,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DCAF12,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
INTS7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CPSF3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZW10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ACTL6A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GLE1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ALKBH1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
VIPAS39,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C14orf166,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ACTR8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RAD51C,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NAE1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HDAC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MED4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TAF11,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
THOC3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CSTF2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PANK2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
USP6NL,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ODC1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CEP128,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KARS,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
XRCC6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RPA2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNHIT3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CDK11B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PABPN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NUP85,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
