Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
LHPP,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CSRP2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ATXN3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ATXN3L,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TSFM,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PARK7,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SPAG4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SUN5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CPED1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PRR5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PRR5L,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
OBFC1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TTC9B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TTC9,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC35G2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MLKL,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MRPL34,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
NUFIP1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CPSF6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RPP21,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MGAT5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MGAT5B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MEGF9,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
GNE,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
POU6F2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MRPS6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
FILIP1L,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MET,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ALK,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LTK,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LMTK2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
UBE3D,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CCDC82,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SCUBE2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SCUBE1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
GADD45A,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TRIOBP,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PTCD3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SRRM3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LDOC1L,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LDOC1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
FAM127A,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
FAM127B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
FAM127C,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PEG10,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
KRBA2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ZBED9,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
KSR2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LMO2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LMO1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SKAP1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SKAP2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SH3BP4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
STAC,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TEX15,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
FAM208B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC9C1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
BOD1L1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
FSTL5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
EFCAB3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TEX14,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SH3RF2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CATSPERG,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CATSPERD,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
C1orf101,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CATSPERB,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PPFIA1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PPFIA2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PPFIA4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ATF4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
GOLGB1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PHF21B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PHF12,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
DBI,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
C5orf42,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ZNF638,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
GPATCH2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TMEM256-PLSCR3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PLSCR1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PLSCR2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SENP5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
VCAN,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
KIAA2026,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PDCD5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ZFAND2A,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CRYM,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PCNT,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
STX19,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
USP21,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
USP37,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
USP26,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
USP29,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SFT2D3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
AIPL1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
DEAF1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CBFA2T2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CBFA2T3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RUNX1T1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MSS51,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
APAF1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
WDR38,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
WDSUB1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
POC1A,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
WSB2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SDHAF1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
GALC,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-ND2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-ND1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-ND4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-ND5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-ATP6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-CO1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-CO2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-CO3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MT-CYB,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TRAF4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RNF41,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LNX1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
LNX2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RPLP1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
HIGD2A,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
HIGD2B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC31A2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PLPPR3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
BAG4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CLCA1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SCRN1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SCRN3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A9,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A13,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A11,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A12,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A14,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A7,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A20,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A19,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A15,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A17,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SLC6A3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
EXTL1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
EXT2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PADI2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PADI3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PADI1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PADI4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PRSS12,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
MEST,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TSPO,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TSPO2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
GSTP1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TMEM266,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
KBTBD2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
BTBD9,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
KBTBD6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
KBTBD7,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SIM1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
SIM2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
HIF1A,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
AHR,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CYB5B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RPTN,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PUF60,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RBM14,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ELAVL1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ELAVL2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ELAVL4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
RBM28,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CENPF,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PDZRN3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PDZRN4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ZNF518B,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
PFN4,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
TMED6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
ZNF644,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
CDC37,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL6A5,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL6A6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL12A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL14A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL6A3,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL4A2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL4A6,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL4A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL6A2,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL19A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL21A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL9A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL17A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL3A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
COL7A1,0.00107193901858028,No,TOPBP1|RAD50|MRE11A|NBN|RAD9A|RAD1|HUS1|H2AFX|RAD17,FUNGI
