Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
AZU1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PRSS57,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C17orf99,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HIST1H2BL,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TRIM10,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CLEC11A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NFE2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ELANE,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GYPB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GFI1B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
KLF1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PRTN3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DHRS13,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SLC25A39,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
BLVRB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TAL1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GYPE,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MFSD2B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TSPO2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GATA1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HBD,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SPTA1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HBM,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
EPB42,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GYPA,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RHAG,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HBB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HMBS,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RHCE,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
AHSP,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ABCB10,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CCL7,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SLC25A37,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
AMIGO3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARMC5,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MFSD10,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DEDD2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PET100,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RNASEH2C,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RUNX2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ETV6,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IRF7,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HELZ2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IFIH1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
VAMP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SMCHD1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HELB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CYLD,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IKZF1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TREML2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MTMR14,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PLEKHF2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTPN7,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PIK3CG,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TRPM2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
FOXN2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
VCPIP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RUNX1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZDHHC18,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IL17RA,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GPCPD1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DENND3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ALOX5,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ALOX5AP,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
BID,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
R3HDM4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DOK3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ADRBK1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RHOG,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SHKBP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
LCP2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
FERMT3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ITGB2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ICAM3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GRK6,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RNF166,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PSTPIP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CCDC88B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CXCR4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
BTG1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZBTB1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CD69,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARHGAP15,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTPN22,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NCF1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
STK17B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SPN,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ADORA2A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RASSF5,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C16orf54,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GMFG,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
LAPTM5,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARHGDIB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
LAIR1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTAFR,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CYBB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MLKL,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C1orf162,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ADPGK,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MB21D1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CASP8,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ELF1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SP100,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NMI,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARPC3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SUMO4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
OCLM,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
P2RX1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NAA16,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IFT20,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PAFAH1B3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MAZ,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C19orf52,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MED10,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DDX41,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ASB6,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PA2G4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GAR1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RPL22L1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NFKB1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTPN2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTMA,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MAGOH,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
AUP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SNRPB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
E2F4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RPIA,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CLN6,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTBP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ABT1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TREML1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GZMB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
KLRB1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NCR3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RUNX3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SLA2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CD247,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IL2RB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARL4C,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CD7,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GZMM,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
USF1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
FXYD5,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NFKBIE,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NFKB2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RELB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TRAPPC10,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C18orf8,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SNRPA1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ATG16L1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GGNBP2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
VCPKMT,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TRIM11,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TLE3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DHX37,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HCFC1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DNMT1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
POLD1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PROSER1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
KDM7A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IQGAP3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PLAC8,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
APOBEC3B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MAD2L1BP,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MYB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
EMB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CDK11A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZUFSP,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HIST1H2BH,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
OXSR1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARF6,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C20orf24,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PTBP3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ABI1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SH3BP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZBED4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CLINT1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DIAPH1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TEC,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SPIN4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ELF4,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NRAS,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CDC42,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
H2AFY,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
H3F3A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
LRRC57,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SPTLC2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PATL1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
WDFY1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MAPK14,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZBTB34,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TMPPE,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
N4BP1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TRIM25,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ALPK1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MOB1B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
C9orf78,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
LMO2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
LSM14A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ANP32E,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RFC1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CRKL,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CELF2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZEB2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IKZF5,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DYRK1A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RICTOR,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RNMT,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
PRDM2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NEMF,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
EXOC8,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RANBP6,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CHST11,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARID5A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
KBTBD2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IRAK2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
UGCG,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
BNIP2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ROCK1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
FAM91A1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RIT1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RP2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ARID4A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZNF281,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
REL,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
EDEM1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DENND4A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
CD83,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GNA13,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DCP2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RBM22,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZNF317,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MED30,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZNF586,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NGDN,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DHX9,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HNRNPH3,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
FAM133B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SRSF10,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SFPQ,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TRA2A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
IST1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HNRNPL,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
U2AF1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HMGN2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
HNRNPK,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SRSF2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
SRSF7,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
DHX15,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZNF207,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
NOP58,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
RBM8A,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TWISTNB,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
GTF2B,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
FRG1,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
MASTL,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
TTF2,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
UTP15,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
ZC3H15,2,.1.1,3240,5,0.00154320987654321,MRE11A|NBN|H2AFX|RAD9A|HUS1
