Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
TREML1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DST,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
EIF4ENIF1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OTOGL,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KRTAP10-12,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CMTM8,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CEP85,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM73A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
GPRC5B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DPPA3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM24B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
LINC00694,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NRBF2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NT5C1B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NT5C1B-RDH14,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TPM2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TUFT1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000424007.2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
LHFPL3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMEM244,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CD300LF,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADRA2B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SH3BGR,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ZFP57,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TP53AIP1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SSTR1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MT-ATP6,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KIR2DL4,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CDH19,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CASC10,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
GVQW2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CLDN8,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MXD1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CAV2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
S100A7,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMEM39A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C22orf42,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM219A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
AHSP,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
BCL2A1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PTTG1IP,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
STRA13,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
HMGA1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
AUTS2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PLP2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CALHM2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IFITM3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SH2D4B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CXCL12,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SPEM1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DRD2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TAS2R3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CLC,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IGSF23,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000489570.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KCNE3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SPRED1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMEM38A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FGF9,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM49B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR13C2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR13C5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C17orf97,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NPVF,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SIM1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADPRHL1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SRRM5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
WFDC10A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000484425.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NPPC,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM120B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MAG,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CLEC4A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ELF1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
BACE2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CDH6,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000486807.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DRICH1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
VWC2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMEM139,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MEIKIN,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000480330.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
INSL5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CLUL1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MGARP,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MEPE,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SCTR,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ZNF720,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C2orf73,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NANOGNB,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
GPC2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PDZD9,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CDC42SE2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000468837.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
AMBN,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMIGD2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DLGAP5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
REP15,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CHRM5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
REL,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CFLAR,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ACRV1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KRTAP29-1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
LCE2C,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
LCE2D,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ILDR2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IFI16,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MLNR,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR6C3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMEM51,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CACNG6,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM160A1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CD37,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
GREM2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MZB1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR10K1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM195B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PLA2G2D,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MRPL52,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
GLCCI1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
VIPR2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DBNL,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
APOC4-APOC2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IL22RA2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IL17A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
RBP7,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IFITM1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TSHZ3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DAND5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR5M10,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CCDC182,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMEM257,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DEFB128,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC9A3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SMIM17,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ZGLP1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IL15,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KRT26,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
HCG27,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FNDC5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PTGER2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NPBWR1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR4D2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR51G1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PTTG1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C21orf58,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KRTAP5-10,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MGAT4A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SCG3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ALS2CR12,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CDCA3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMC1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CCL21,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KRT71,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NR3C1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ATP6AP1L,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FANCG,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C1orf146,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR8A1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000457701.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
COX8C,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000468271.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OPTN,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR10AG1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PAFAH1B2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
KIAA1755,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ZCCHC16,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PER3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CCDC126,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
LCE3D,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
LCE3E,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
RELA,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PRR29,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ISM1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
HIGD1B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SH2B3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
DRD4,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FGF2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PDZD7,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C6orf223,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IL17C,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000477528.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR5D13,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TGFB2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IL10RA,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OARD1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
HLA-DOA,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000485571.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MEIG1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PRR21,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MFAP5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ATP6V0E2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C16orf72,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
RNF181,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000489149.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ELL2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
INHBB,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C1orf106,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NPIPB6,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C19orf18,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM47A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SOST,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
NDUFS5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM53B,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ARHGEF4,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CSF3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
BLID,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CD300LD,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR13C3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SPATA3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IL11,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ANGPTL5,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CLDN25,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
FAM25A,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CRYBB3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PYDC2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PCDHA4,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PCDHA13,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PCDHA3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PASD1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
P2RY6,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CALCRL,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CHIC2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C2orf71,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CRYGD,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR11A1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000477118.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PEA15,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TRIQK,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
RPS19BP1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000488217.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
HCST,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CARD17,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR52K1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000469421.1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
MRPS7,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PHTF2,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR10C1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CCDC81,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADGRG3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OPRM1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
EPB42,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OR6C70,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
S100A14,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
HP1BP3,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SHB,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
CDH17,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
ZNF445,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
PPDPF,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
STK19,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
IMPG1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLFN13,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
TCN1,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
C9orf173,0.00253646163601776,No,POLD1|FEN1|POLE|LIG1,PLANTS
OCA2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
PQLC2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
EVA1C,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
LACTB2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
PIGZ,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
DISP1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SORCS1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC24A5,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
THNSL1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ELAVL1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC24A2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC24A4,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC24A1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC24A3,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000390331.1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
MRPS17,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADAM12,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
CILP,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
OTOF,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
DYSF,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SLC38A9,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADGRL2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADGRL3,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADGRL1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000395490.2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
RABL6,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADAM28,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000415178.1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
KLKB1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
NADK2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ABCA9,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ABCA10,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ABCA8,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ABCA5,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ABCA7,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
PTCHD3,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SCAP,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
C1D,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
MRPL45,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
UTP3,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
PLXNA2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
THNSL2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
LYSMD4,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
NAA38,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
TMX2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
UBE2K,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SEMA5B,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ENSP00000388223.2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
C3AR1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADAM21,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ADD2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
LSM8,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SEMA6D,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
PPIL3,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ZMAT2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
CEP78,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
GMFG,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
HAS3,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SNX15,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
FADS6,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
FER1L5,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
VPS9D1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
RIN1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
RIN2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
CDADC1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
DCTD,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ARC,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
NBPF15,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
CEP95,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
EMCN,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
HAUS6,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
DEAF1,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
TPRKB,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
SETD6,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
ATPAF2,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
PEX7,0.00546448087431694,No,POLD1|FEN1|POLE|LIG1,PLANTS
