Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
ZNF658,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PTPN13,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CCDC149,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SCARB2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CLCC1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TCEAL3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
LRCH2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ARMCX4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
EBF4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ANGPTL1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
LRP6,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZFHX3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
STARD13,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MBTPS2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MORF4L2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MAGED1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TUSC3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
WBP5,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
EXTL2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PCDHGB4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZC3HAV1L,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MAGED2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ARSK,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RARB,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PPFIBP1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ITGAV,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TSHZ2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
DDR2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CRTAP,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TGFBR3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CACHD1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NDN,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SGCE,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
VAT1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SOCS5,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SPG20,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MARVELD1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
KDELC2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CALD1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ANTXR2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
STON1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SULF2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
COL12A1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SNAI2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
OLFML3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TSHZ3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FKBP7,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
C1QTNF7,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MAMDC2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ROR1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ATF7,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TMEM43,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SH3PXD2A,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FAT4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ROR2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ABL1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ISLR,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SMOC2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
GLT8D2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SMG6,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF704,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
WTIP,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TTC28,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PDZRN3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PDE7B,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SETMAR,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF532,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
HECTD2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
GARNL3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TRPC1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SETBP1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
DENND2A,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CEP68,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ADD1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TCF4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RHOJ,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
LDB2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SYTL4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
DTWD1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PKD2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RAB34,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RAB33B,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RAB11FIP2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FRS2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TMSB15B,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SNCAIP,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF519,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TRO,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZFP37,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TCF23,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
BNC2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FBXL7,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TCEAL4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TCEAL1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FOXJ2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
POLR2M,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ARNT,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ADAMTS5,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FOXO1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ASF1A,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF383,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ALKBH8,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CNOT7,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FCF1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
HSPB11,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ETAA1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SS18,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TYW3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF626,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZZZ3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SOS1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
GABPA,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
GPALPP1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PBRM1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
BAZ1B,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PPP1R8,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
KHDRBS1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NUP160,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RBM12,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MED1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
BDP1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF721,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NOC3L,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
C3orf17,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NAA25,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MAP3K7,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SMARCAD1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
WDR75,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RPA1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PHF6,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NAP1L1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
LRCH3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FIGNL1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TAMM41,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF235,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ARL14EP,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
C12orf65,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF589,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF419,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF773,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF274,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NFX1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
CXorf56,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF211,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
DBR1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PPIL3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RWDD3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RBM4,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
NONO,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
HNRNPC,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
XRN2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SP3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
DDX47,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF484,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MED17,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
KIN,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RRN3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF639,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
MATR3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF136,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
EPC2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ADPRM,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF830,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF548,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
TCEANC,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZRSR2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF738,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
WHSC1L1,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SRSF6,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
DUSP12,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
OTUD5,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZNF26,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FGFR1OP2,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
UTP23,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
RBM48,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
ZC3H13,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
PDS5B,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
HP1BP3,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
KIAA0430,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
KMT2A,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
FN3KRP,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SPIN2B,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
SPIN2A,1,.1,8827,10,0.00113288773082588,POLD1|PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A|BLM
